# ROVER IR SENSOR CHARACTERIZATION
# Date: 2026-08-28 07:17:36.920950
# Surface: GRIS
# Number of points: 5
# Samples per point: 100
# Sample interval: 250 ms
# Movement time between points: 10 s
surface,point,sample,analog_QTRX_A,analog_QTRX_B,generic_IR
GRIS,2,92,0,126,1
GRIS,2,93,0,125,1
GRIS,2,94,0,124,1
GRIS,2,95,0,123,1
GRIS,2,96,0,124,1
GRIS,2,97,0,122,1
GRIS,2,98,0,125,1
GRIS,2,99,0,123,1
GRIS,2,100,0,123,1
GRIS,3,1,0,147,1
GRIS,3,2,0,138,1
GRIS,3,3,0,135,1
GRIS,3,4,0,130,1
GRIS,3,5,0,133,1
GRIS,3,6,0,131,1
GRIS,3,7,0,132,1
GRIS,3,8,0,132,1
GRIS,3,9,0,132,1
GRIS,3,10,0,134,1
GRIS,3,11,0,134,1
GRIS,3,12,0,132,1
GRIS,3,13,0,131,1
GRIS,3,14,0,133,1
GRIS,3,15,0,131,1
GRIS,3,16,0,130,1
GRIS,3,17,0,129,1
GRIS,3,18,0,131,1
GRIS,3,19,0,124,1
GRIS,3,20,0,127,1
GRIS,3,21,0,128,1
GRIS,3,22,0,129,1
GRIS,3,23,0,128,1
GRIS,3,24,0,128,1
GRIS,3,25,0,128,1
GRIS,3,26,0,128,1
GRIS,3,27,0,123,1
GRIS,3,28,0,125,1
GRIS,3,29,0,126,1
GRIS,3,30,0,127,1
GRIS,3,31,0,126,1
GRIS,3,32,0,127,1
GRIS,3,33,0,127,1
GRIS,3,34,0,124,1
GRIS,3,35,0,123,1
GRIS,3,36,0,125,1
GRIS,3,37,0,119,1
GRIS,3,38,0,139,1
GRIS,3,39,0,115,1
GRIS,3,40,0,124,1
GRIS,3,41,0,123,1
GRIS,3,42,0,122,1
GRIS,3,43,0,122,1
GRIS,3,44,0,127,1
GRIS,3,45,0,124,1
GRIS,3,46,0,124,1
GRIS,3,47,0,123,1
GRIS,3,48,0,123,1
GRIS,3,49,0,122,1
GRIS,3,50,0,122,1
GRIS,3,51,0,121,1
GRIS,3,52,0,120,1
GRIS,3,53,0,122,1
GRIS,3,54,0,122,1
GRIS,3,55,0,123,1
GRIS,3,56,0,122,1
GRIS,3,57,0,120,1
GRIS,3,58,0,121,1
GRIS,3,59,0,120,1
GRIS,3,60,0,121,1
GRIS,3,61,0,122,1
GRIS,3,62,0,124,1
GRIS,3,63,0,120,1
GRIS,3,64,0,120,1
GRIS,3,65,0,119,1
GRIS,3,66,0,119,1
GRIS,3,67,0,119,1
GRIS,3,68,0,119,1
GRIS,3,69,0,121,1
GRIS,3,70,0,120,1
GRIS,3,71,0,122,1
GRIS,3,72,0,121,1
GRIS,3,73,0,121,1
GRIS,3,74,0,121,1
GRIS,3,75,0,121,1
GRIS,3,76,0,120,1
GRIS,3,77,0,122,1
GRIS,3,78,0,121,1
GRIS,3,79,0,122,1
GRIS,3,80,0,124,1
GRIS,3,81,0,122,1
GRIS,3,82,0,123,1
GRIS,3,83,0,120,1
GRIS,3,84,0,121,1
GRIS,3,85,0,123,1
GRIS,3,86,0,122,1
GRIS,3,87,0,123,1
GRIS,3,88,0,122,1
GRIS,3,89,0,122,1
GRIS,3,90,0,123,1
GRIS,3,91,0,123,1
GRIS,3,92,0,124,1
GRIS,3,93,0,124,1
GRIS,3,94,0,123,1
GRIS,3,95,0,124,1
GRIS,3,96,0,123,1
GRIS,3,97,0,124,1
GRIS,3,98,0,124,1
GRIS,3,99,0,121,1
GRIS,3,100,0,124,1
GRIS,4,1,0,146,1
GRIS,4,2,0,132,1
GRIS,4,3,0,128,1
GRIS,4,4,0,127,1
GRIS,4,5,0,127,1
GRIS,4,6,0,124,1
GRIS,4,7,0,123,1
GRIS,4,8,0,128,1
GRIS,4,9,0,126,1
GRIS,4,10,0,124,1
GRIS,4,11,0,128,1
GRIS,4,12,0,124,1
GRIS,4,13,0,124,1
GRIS,4,14,0,123,1
GRIS,4,15,0,123,1
GRIS,4,16,0,124,1
GRIS,4,17,0,124,1
GRIS,4,18,0,125,1
GRIS,4,19,0,127,1
GRIS,4,20,0,126,1
GRIS,4,21,0,125,1
GRIS,4,22,0,124,1
GRIS,4,23,0,121,1
GRIS,4,24,0,120,1
GRIS,4,25,0,120,1
GRIS,4,26,0,119,1
GRIS,4,27,0,122,1
GRIS,4,28,0,119,1
GRIS,4,29,0,118,1
GRIS,4,30,0,122,1
GRIS,4,31,0,120,1
GRIS,4,32,0,120,1
GRIS,4,33,0,120,1
GRIS,4,34,0,117,1
GRIS,4,35,0,118,1
GRIS,4,36,0,117,1
GRIS,4,37,0,117,1
GRIS,4,38,0,113,1
GRIS,4,39,0,117,1
GRIS,4,40,0,114,1
GRIS,4,41,0,112,1
GRIS,4,42,0,115,1
GRIS,4,43,0,119,1
GRIS,4,44,0,116,1
GRIS,4,45,0,117,1
GRIS,4,46,0,117,1
GRIS,4,47,0,118,1
GRIS,4,48,0,119,1
GRIS,4,49,0,119,1
GRIS,4,50,0,112,1
GRIS,4,51,0,114,1
GRIS,4,52,0,115,1
GRIS,4,53,0,116,1
GRIS,4,54,0,119,1
GRIS,4,55,0,114,1
GRIS,4,56,0,120,1
GRIS,4,57,0,123,1
GRIS,4,58,0,128,1
GRIS,4,59,0,102,1
GRIS,4,60,0,137,1
GRIS,4,61,0,115,1
GRIS,4,62,0,110,1
GRIS,4,63,0,115,1
GRIS,4,64,0,119,1
GRIS,4,65,0,130,1
GRIS,4,66,0,122,1
GRIS,4,67,0,121,1
GRIS,4,68,0,118,1
GRIS,4,69,0,122,1
GRIS,4,70,0,118,1
GRIS,4,71,0,121,1
GRIS,4,72,0,122,1
GRIS,4,73,0,121,1
GRIS,4,74,0,117,1
GRIS,4,75,0,120,1
GRIS,4,76,0,120,1
GRIS,4,77,0,115,1
GRIS,4,78,0,122,1
GRIS,4,79,0,123,1
GRIS,4,80,0,120,1
GRIS,4,81,0,119,1
GRIS,4,82,0,116,1
GRIS,4,83,0,122,1
GRIS,4,84,0,121,1
GRIS,4,85,0,123,1
GRIS,4,86,0,123,1
GRIS,4,87,0,121,1
GRIS,4,88,0,121,1
GRIS,4,89,0,118,1
GRIS,4,90,0,121,1
GRIS,4,91,0,122,1
GRIS,4,92,0,123,1
GRIS,4,93,0,119,1
GRIS,4,94,0,124,1
GRIS,4,95,0,120,1
GRIS,4,96,0,120,1
GRIS,4,97,0,122,1
GRIS,4,98,0,120,1
GRIS,4,99,0,124,1
GRIS,4,100,0,112,1
GRIS,5,1,0,136,1
GRIS,5,2,0,123,1
GRIS,5,3,0,121,1
GRIS,5,4,0,118,1
GRIS,5,5,0,119,1
GRIS,5,6,0,118,1
GRIS,5,7,0,119,1
GRIS,5,8,0,121,1
GRIS,5,9,0,121,1
GRIS,5,10,0,122,1
GRIS,5,11,0,122,1
GRIS,5,12,0,123,1
GRIS,5,13,0,118,1
GRIS,5,14,0,137,1
GRIS,5,15,0,117,1
GRIS,5,16,0,115,1
GRIS,5,17,0,115,1
GRIS,5,18,0,116,1
GRIS,5,19,0,117,1
GRIS,5,20,0,117,1
GRIS,5,21,0,116,1
GRIS,5,22,0,117,1
GRIS,5,23,0,117,1
GRIS,5,24,0,119,1
GRIS,5,25,0,118,1
GRIS,5,26,0,115,1
GRIS,5,27,0,117,1
GRIS,5,28,0,117,1
GRIS,5,29,0,117,1
GRIS,5,30,0,113,1
GRIS,5,31,0,113,1
GRIS,5,32,0,112,1
GRIS,5,33,0,115,1
GRIS,5,34,0,116,1
GRIS,5,35,0,113,1
GRIS,5,36,0,112,1
GRIS,5,37,0,112,1
GRIS,5,38,0,115,1
GRIS,5,39,0,113,1
GRIS,5,40,0,114,1
GRIS,5,41,0,115,1
GRIS,5,42,0,114,1
GRIS,5,43,0,113,1
GRIS,5,44,0,115,1
GRIS,5,45,0,111,1
GRIS,5,46,0,111,1
GRIS,5,47,0,111,1
GRIS,5,48,0,116,1
GRIS,5,49,0,112,1
GRIS,5,50,0,111,1
GRIS,5,51,0,110,1
GRIS,5,52,0,111,1
GRIS,5,53,0,126,1
GRIS,5,54,0,105,1
GRIS,5,55,0,111,1
GRIS,5,56,0,114,1
GRIS,5,57,0,114,1
GRIS,5,58,0,114,1
GRIS,5,59,0,114,1
GRIS,5,60,0,113,1
GRIS,5,61,0,114,1
GRIS,5,62,0,115,1
GRIS,5,63,0,115,1
GRIS,5,64,0,117,1
GRIS,5,65,0,117,1
GRIS,5,66,0,116,1
GRIS,5,67,0,116,1
GRIS,5,68,0,114,1
GRIS,5,69,0,114,1
GRIS,5,70,0,95,1
GRIS,5,71,0,117,1
GRIS,5,72,0,125,1
GRIS,5,73,0,120,1
GRIS,5,74,0,115,1
GRIS,5,75,0,114,1
GRIS,5,76,0,116,1
GRIS,5,77,0,114,1
GRIS,5,78,0,115,1
GRIS,5,79,0,113,1
GRIS,5,80,0,114,1
GRIS,5,81,0,115,1
GRIS,5,82,0,116,1
GRIS,5,83,0,115,1
GRIS,5,84,0,116,1
GRIS,5,85,0,114,1
GRIS,5,86,0,117,1
GRIS,5,87,0,117,1
GRIS,5,88,0,116,1
GRIS,5,89,0,118,1
GRIS,5,90,0,120,1
GRIS,5,91,0,117,1
GRIS,5,92,0,121,1
GRIS,5,93,0,120,1
GRIS,5,94,0,121,1
GRIS,5,95,0,123,1
GRIS,5,96,0,122,1
GRIS,5,97,0,122,1
GRIS,5,98,0,122,1
GRIS,5,99,0,122,1
GRIS,5,100,0,121,1
